source_group_id,template,norm_ro_ne_norm_rs,render_ro_ne_rs,render_deterministic
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,T3,True,True,True
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,T4,True,True,True
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,T5,True,True,True
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,T0,True,True,True
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,T3,True,True,True
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,T4,True,True,True
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,T5,True,True,True
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,T0,True,True,True
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,T3,True,True,True
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,T4,True,True,True
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,T5,True,True,True
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,T0,True,True,True
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,T3,True,True,True
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,T4,True,True,True
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,T5,True,True,True
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,T0,True,True,True
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,T3,True,True,True
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,T4,True,True,True
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,T5,True,True,True
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,T0,True,True,True
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,T3,True,True,True
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,T4,True,True,True
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,T5,True,True,True
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,T0,True,True,True
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,T3,True,True,True
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,T4,True,True,True
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,T5,True,True,True
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,T0,True,True,True
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,T3,True,True,True
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,T4,True,True,True
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,T5,True,True,True
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,T0,True,True,True
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,T3,True,True,True
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,T4,True,True,True
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,T5,True,True,True
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,T0,True,True,True
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,T3,True,True,True
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,T4,True,True,True
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,T5,True,True,True
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,T0,True,True,True
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,T3,True,True,True
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,T4,True,True,True
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,T5,True,True,True
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,T0,True,True,True
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,T3,True,True,True
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,T4,True,True,True
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,T5,True,True,True
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,T0,True,True,True
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,T3,True,True,True
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,T4,True,True,True
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,T5,True,True,True
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,T0,True,True,True
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,T3,True,True,True
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,T4,True,True,True
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,T5,True,True,True
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,T0,True,True,True
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,T3,True,True,True
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,T4,True,True,True
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,T5,True,True,True
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,T0,True,True,True
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,T3,True,True,True
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,T4,True,True,True
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,T5,True,True,True
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,T0,True,True,True
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,T3,True,True,True
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,T4,True,True,True
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,T5,True,True,True
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,T0,True,True,True
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,T3,True,True,True
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,T4,True,True,True
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,T5,True,True,True
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,T0,True,True,True
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,T3,True,True,True
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,T4,True,True,True
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,T5,True,True,True
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,T0,True,True,True
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,T3,True,True,True
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,T4,True,True,True
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,T5,True,True,True
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,T0,True,True,True
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,T3,True,True,True
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,T4,True,True,True
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,T5,True,True,True
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,T0,True,True,True
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,T3,True,True,True
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,T4,True,True,True
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,T5,True,True,True
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,T0,True,True,True
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,T3,True,True,True
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,T4,True,True,True
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,T5,True,True,True
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,T0,True,True,True
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,T3,True,True,True
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,T4,True,True,True
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,T5,True,True,True
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,T0,True,True,True
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,T3,True,True,True
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,T4,True,True,True
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,T5,True,True,True
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,T0,True,True,True
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,T3,True,True,True
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,T4,True,True,True
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,T5,True,True,True
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,T0,True,True,True
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,T3,True,True,True
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,T4,True,True,True
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,T5,True,True,True
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,T0,True,True,True
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,T3,True,True,True
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,T4,True,True,True
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,T5,True,True,True
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,T0,True,True,True
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,T3,True,True,True
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,T4,True,True,True
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,T5,True,True,True
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,T0,True,True,True
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,T3,True,True,True
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,T4,True,True,True
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,T5,True,True,True
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,T0,True,True,True
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,T3,True,True,True
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,T4,True,True,True
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,T5,True,True,True
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,T0,True,True,True
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,T3,True,True,True
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,T4,True,True,True
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,T5,True,True,True
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,T0,True,True,True
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,T3,True,True,True
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,T4,True,True,True
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,T5,True,True,True
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,T0,True,True,True
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,T3,True,True,True
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,T4,True,True,True
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,T5,True,True,True
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,T0,True,True,True
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,T3,True,True,True
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,T4,True,True,True
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,T5,True,True,True
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,T0,True,True,True
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,T3,True,True,True
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,T4,True,True,True
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,T5,True,True,True
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,T0,True,True,True
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,T3,True,True,True
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,T4,True,True,True
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,T5,True,True,True
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,T0,True,True,True
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,T3,True,True,True
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,T4,True,True,True
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,T5,True,True,True
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,T0,True,True,True
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,T3,True,True,True
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,T4,True,True,True
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,T5,True,True,True
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,T0,True,True,True
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,T3,True,True,True
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,T4,True,True,True
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,T5,True,True,True
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,T0,True,True,True
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,T3,True,True,True
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,T4,True,True,True
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,T5,True,True,True
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,T0,True,True,True
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,T3,True,True,True
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,T4,True,True,True
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,T5,True,True,True
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,T0,True,True,True
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,T3,True,True,True
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,T4,True,True,True
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,T5,True,True,True
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,T0,True,True,True
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,T3,True,True,True
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,T4,True,True,True
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,T5,True,True,True
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,T0,True,True,True
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,T3,True,True,True
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,T4,True,True,True
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,T5,True,True,True
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,T0,True,True,True
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,T3,True,True,True
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,T4,True,True,True
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,T5,True,True,True
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,T0,True,True,True
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,T3,True,True,True
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,T4,True,True,True
f04c5f9198427ddb50a413ef41e9cf3d877b8ffdfa63e3349044daa372bb226c,T5,True,True,True
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,T0,True,True,True
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,T3,True,True,True
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,T4,True,True,True
f1db4d3c9b7d73d26d303534a6845276c17c7181324656367b0f21f9cb9a7bc9,T5,True,True,True
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,T0,True,True,True
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,T3,True,True,True
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,T4,True,True,True
f20304d9829cd1ebda2d497ee0dd5a79bdc7f93d34b68baddcb228e99b81ebbe,T5,True,True,True
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,T0,True,True,True
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,T3,True,True,True
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,T4,True,True,True
f2a0372b48ecb146721a5a97015730fd57d998767bee00a9570618d5b4a15334,T5,True,True,True
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,T0,True,True,True
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,T3,True,True,True
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,T4,True,True,True
f37d2a4996b7b5ce70513d5a92bdd7b0e05be64b6c08b51aa368154fcfad91c4,T5,True,True,True
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,T0,True,True,True
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,T3,True,True,True
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,T4,True,True,True
f524e071bcf08ff1baad251f50a7a97999375742cfa6dd57e94b8aa3a1ceaa04,T5,True,True,True
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,T0,True,True,True
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,T3,True,True,True
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,T4,True,True,True
f538e6d9e25af7fa03c2210f1b0ef02f8ee12550bee0b32a4bd212ba68e29d94,T5,True,True,True
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,T0,True,True,True
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,T3,True,True,True
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,T4,True,True,True
f6de5c13ed4fd11307e97176a4d61e5186ee5234eb6a25331341e4aa82d86287,T5,True,True,True
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,T0,True,True,True
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,T3,True,True,True
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,T4,True,True,True
f6e1ffc35259211e4c898f01fc2d43df8802b8a13c1581735a278c681e67bc92,T5,True,True,True
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,T0,True,True,True
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,T3,True,True,True
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,T4,True,True,True
f792425150ef401049f0567570e52700cf4a65c670dbc40e2987e227ad7b818c,T5,True,True,True
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,T0,True,True,True
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,T3,True,True,True
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,T4,True,True,True
f8a29966fb2123d58aa5371a0d5ef847b77b0d3a3efbd0e38dc667d80aa3db54,T5,True,True,True
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,T0,True,True,True
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,T3,True,True,True
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,T4,True,True,True
fa86e109c063366a399a71e8f1b5d56e1cd7ca60dcb9782a5c568d18bc8838d8,T5,True,True,True
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,T0,True,True,True
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,T3,True,True,True
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,T4,True,True,True
fb5830d3a45b1646a07299fbfcfec7df52b57bf6253116db62f1d7c0ad326c2b,T5,True,True,True
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,T0,True,True,True
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,T3,True,True,True
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,T4,True,True,True
fb5af5f7dd217463205da05462b43b882bc5694f0971c8bf093ea12e349625a6,T5,True,True,True
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,T0,True,True,True
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,T3,True,True,True
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,T4,True,True,True
fe8d6ea33b2967974ed5d5bb87deaec20c56d3847aeb51fca31b56797035a3a8,T5,True,True,True
