source_group_id,cell,r_end,c_end,d_pos,order_ok,r_end_tok,c_end_tok,d_pos_tok,prediction_match,d1_d_raw,our_d_raw,d_raw_abs_diff,seq_len
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,SO,106,114,122,True,79835,10779,198,True,-19.96875,-19.96875,0.0,123
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,SS,106,114,122,True,79835,79835,198,True,-15.34375,-15.34375,0.0,123
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,OO,98,107,115,True,39273,39273,198,True,18.484375,18.484375,0.0,116
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,OS,98,106,114,True,39273,24301,198,True,-19.125,-19.125,0.0,115
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,SO,97,106,114,True,24301,39273,198,True,-22.0,-22.0,0.0,115
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,SS,97,105,113,True,24301,24301,198,True,4.0625,4.0625,0.0,114
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,OO,97,105,113,True,25621,25621,198,True,15.7734375,15.7734375,0.0,114
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,OS,97,107,115,True,25621,379,198,True,-20.84375,-20.84375,0.0,116
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,SO,99,107,115,True,379,25621,198,True,-18.375,-18.375,0.0,116
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,SS,99,109,117,True,379,379,198,True,14.796875,14.796875,0.0,118
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,OO,115,123,131,True,57330,57330,198,True,17.4375,17.4375,0.0,132
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,OS,115,123,131,True,57330,38576,198,True,-23.5,-23.5,0.0,132
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,SO,115,123,131,True,38576,57330,198,True,-13.375,-13.375,0.0,132
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,SS,115,123,131,True,38576,38576,198,True,-18.640625,-18.640625,0.0,132
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,OO,96,106,114,True,2652,2652,198,True,17.4140625,17.4140625,0.0,115
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,OS,96,104,112,True,2652,94751,198,True,-19.546875,-19.546875,0.0,113
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,SO,94,104,112,True,94751,2652,198,True,-15.6796875,-15.6796875,0.0,113
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,SS,94,102,110,True,94751,94751,198,True,-17.529296875,-17.529296875,0.0,111
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,OO,107,115,123,True,4802,4802,198,True,17.1484375,17.1484375,0.0,124
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,OS,107,116,124,True,4802,1965,198,True,-21.875,-21.875,0.0,125
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,SO,108,116,124,True,1965,4802,198,True,-15.78125,-15.78125,0.0,125
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,SS,108,117,125,True,1965,1965,198,True,-18.34375,-18.34375,0.0,126
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,OO,99,110,118,True,2142,2142,198,True,15.298828125,15.298828125,0.0,119
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,OS,99,108,116,True,2142,7262,198,True,-19.5625,-19.5625,0.0,117
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,SO,97,108,116,True,7262,2142,198,True,-19.5,-19.5,0.0,117
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,SS,97,106,114,True,7262,7262,198,True,11.53125,11.53125,0.0,115
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,OO,102,111,119,True,3028,3028,198,True,12.3125,12.3125,0.0,120
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,OS,102,111,119,True,3028,642,198,True,-20.1875,-20.1875,0.0,120
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,SO,102,111,119,True,642,3028,198,True,-18.078125,-18.078125,0.0,120
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,SS,102,111,119,True,642,642,198,True,-13.5,-13.5,0.0,120
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,OO,112,120,128,True,45306,45306,198,True,18.234375,18.234375,0.0,129
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,OS,112,120,128,True,45306,80373,198,True,-23.5,-23.5,0.0,129
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,SO,112,120,128,True,80373,45306,198,True,-18.921875,-18.921875,0.0,129
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,SS,112,120,128,True,80373,80373,198,True,-19.78125,-19.78125,0.0,129
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,OO,125,134,142,True,658,658,198,True,18.1640625,18.1640625,0.0,143
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,OS,125,134,142,True,658,10779,198,True,-19.40625,-19.40625,0.0,143
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,SO,125,134,142,True,10779,658,198,True,-8.40625,-8.40625,0.0,143
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,SS,125,134,142,True,10779,10779,198,True,-16.42578125,-16.42578125,0.0,143
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,OO,122,131,139,True,38554,38554,198,True,10.9375,10.9375,0.0,140
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,OS,122,134,142,True,38554,16770,198,True,-21.28125,-21.28125,0.0,143
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,SO,125,134,142,True,16770,38554,198,True,-17.46875,-17.46875,0.0,143
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,SS,125,137,145,True,16770,16770,198,True,-16.921875,-16.921875,0.0,146
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,OO,102,110,118,True,5344,5344,198,True,17.78125,17.78125,0.0,119
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,OS,102,111,119,True,5344,4628,198,True,-20.3125,-20.3125,0.0,120
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,SO,103,111,119,True,4628,5344,198,True,-17.25,-17.25,0.0,120
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,SS,103,112,120,True,4628,4628,198,True,14.6640625,14.6640625,0.0,121
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,OO,110,119,127,True,12406,12406,198,True,17.234375,17.234375,0.0,128
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,OS,110,120,128,True,12406,2168,198,True,-21.8125,-21.8125,0.0,129
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,SO,111,120,128,True,2168,12406,198,True,-17.921875,-17.921875,0.0,129
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,SS,111,121,129,True,2168,2168,198,True,-14.796875,-14.796875,0.0,130
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,OO,99,109,117,True,436,436,198,True,16.5625,16.5625,0.0,118
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,OS,99,107,115,True,436,72019,198,True,-21.0625,-21.0625,0.0,116
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,SO,97,107,115,True,72019,436,198,True,-11.9375,-11.9375,0.0,116
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,SS,97,105,113,True,72019,72019,198,True,9.3125,9.3125,0.0,114
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,OO,107,115,123,True,57330,57330,198,True,17.3125,17.3125,0.0,124
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,OS,107,115,123,True,57330,11379,198,True,-19.875,-19.875,0.0,124
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,SO,107,115,123,True,11379,57330,198,True,-14.21875,-14.21875,0.0,124
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,SS,107,115,123,True,11379,11379,198,True,-5.0,-5.0,0.0,124
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,OO,111,121,129,True,2416,2416,198,True,15.640625,15.640625,0.0,130
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,OS,111,120,128,True,2416,6513,198,True,-22.28125,-22.28125,0.0,129
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,SO,110,120,128,True,6513,2416,198,True,-7.375,-7.375,0.0,129
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,SS,110,119,127,True,6513,6513,198,True,-16.890625,-16.890625,0.0,128
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,OO,99,110,118,True,3015,3015,198,True,17.46875,17.46875,0.0,119
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,OS,99,110,118,True,3015,970,198,True,-21.28125,-21.28125,0.0,119
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,SO,99,110,118,True,970,3015,198,True,-19.1875,-19.1875,0.0,119
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,SS,99,110,118,True,970,970,198,True,-8.375,-8.375,0.0,119
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,OO,112,121,129,True,432,432,198,True,14.96875,14.96875,0.0,130
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,OS,112,121,129,True,432,38546,198,True,-21.0,-21.0,0.0,130
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,SO,112,121,129,True,38546,432,198,True,-14.4296875,-14.4296875,0.0,130
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,SS,112,121,129,True,38546,38546,198,True,-18.109375,-18.109375,0.0,130
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,OO,95,103,111,True,19703,19703,198,True,16.625,16.625,0.0,112
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,OS,95,105,113,True,19703,10704,198,True,-21.8125,-21.8125,0.0,114
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,SO,97,105,113,True,10704,19703,198,True,-15.8828125,-15.8828125,0.0,114
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,SS,97,107,115,True,10704,10704,198,True,-11.09375,-11.09375,0.0,116
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,OO,111,121,129,True,388,388,198,True,17.890625,17.890625,0.0,130
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,OS,111,121,129,True,388,32199,198,True,-19.0625,-19.0625,0.0,130
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,SO,111,121,129,True,32199,388,198,True,-18.078125,-18.078125,0.0,130
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,SS,111,121,129,True,32199,32199,198,True,-15.8359375,-15.8359375,0.0,130
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,OO,103,112,120,True,93755,93755,198,True,15.90625,15.90625,0.0,121
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,OS,103,112,120,True,93755,12528,198,True,-22.625,-22.625,0.0,121
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,SO,103,112,120,True,12528,93755,198,True,2.0,2.0,0.0,121
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,SS,103,112,120,True,12528,12528,198,True,-17.515625,-17.515625,0.0,121
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,OO,109,118,126,True,1985,1985,198,True,7.6875,7.6875,0.0,127
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,OS,109,119,127,True,1985,38556,198,True,-20.1875,-20.1875,0.0,128
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,SO,110,119,127,True,38556,1985,198,True,-17.4609375,-17.4609375,0.0,128
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,SS,110,120,128,True,38556,38556,198,True,-15.09375,-15.09375,0.0,129
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,OO,122,133,141,True,36082,36082,198,True,18.765625,18.765625,0.0,142
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,OS,122,130,138,True,36082,24473,198,True,-20.15625,-20.15625,0.0,139
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,SO,119,130,138,True,24473,36082,198,True,1.0625,1.0625,0.0,139
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,SS,119,127,135,True,24473,24473,198,True,-17.171875,-17.171875,0.0,136
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,OO,112,121,129,True,459,459,198,True,16.8671875,16.8671875,0.0,130
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,OS,112,121,129,True,459,23504,198,True,-21.1875,-21.1875,0.0,130
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,SO,112,121,129,True,23504,459,198,True,-16.265625,-16.265625,0.0,130
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,SS,112,121,129,True,23504,23504,198,True,-16.40625,-16.40625,0.0,130
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,OO,100,110,118,True,82789,82789,198,True,15.6796875,15.6796875,0.0,119
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,OS,100,110,118,True,82789,41291,198,True,-20.375,-20.375,0.0,119
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,SO,100,110,118,True,41291,82789,198,True,-17.453125,-17.453125,0.0,119
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,SS,100,110,118,True,41291,41291,198,True,-17.90625,-17.90625,0.0,119
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,OO,107,115,123,True,36393,36393,198,True,17.5625,17.5625,0.0,124
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,OS,107,115,123,True,36393,65930,198,True,-19.6875,-19.6875,0.0,124
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,SO,107,115,123,True,65930,36393,198,True,-16.5625,-16.5625,0.0,124
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,SS,107,115,123,True,65930,65930,198,True,-16.125,-16.125,0.0,124
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,OO,109,119,127,True,10718,10718,198,True,15.705078125,15.705078125,0.0,128
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,OS,109,117,125,True,10718,825,198,True,-18.171875,-18.171875,0.0,126
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,SO,107,117,125,True,825,10718,198,True,0.1875,0.1875,0.0,126
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,SS,107,115,123,True,825,825,198,True,13.921875,13.921875,0.0,124
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,OO,103,112,120,True,288,288,198,True,16.90625,16.90625,0.0,121
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,OS,103,112,120,True,288,21285,198,True,-22.71875,-22.71875,0.0,121
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,SO,103,112,120,True,21285,288,198,True,-4.1875,-4.1875,0.0,121
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,SS,103,112,120,True,21285,21285,198,True,-14.78125,-14.78125,0.0,121
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,OO,101,110,118,True,29980,29980,198,True,17.984375,17.984375,0.0,119
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,OS,101,109,117,True,29980,4628,198,True,-20.3125,-20.3125,0.0,118
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,SO,100,109,117,True,4628,29980,198,True,-9.59375,-9.59375,0.0,118
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,SS,100,108,116,True,4628,4628,198,True,-12.5,-12.5,0.0,117
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,OO,103,111,119,True,37942,37942,198,True,15.578125,15.578125,0.0,120
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,OS,103,113,121,True,37942,5799,198,True,-20.9375,-20.9375,0.0,122
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,SO,105,113,121,True,5799,37942,198,True,-17.171875,-17.171875,0.0,122
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,SS,105,115,123,True,5799,5799,198,True,-11.8125,-11.8125,0.0,124
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,OO,103,112,120,True,80988,80988,198,True,16.5625,16.5625,0.0,121
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,OS,103,111,119,True,80988,94751,198,True,-21.84375,-21.84375,0.0,120
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,SO,102,111,119,True,94751,80988,198,True,-15.498291015625,-15.498291015625,0.0,120
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,SS,102,110,118,True,94751,94751,198,True,-18.04296875,-18.04296875,0.0,119
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,OO,95,104,112,True,93755,93755,198,True,15.564453125,15.564453125,0.0,113
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,OS,95,103,111,True,93755,6819,198,True,-19.9375,-19.9375,0.0,112
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,SO,94,103,111,True,6819,93755,198,True,-17.109375,-17.109375,0.0,112
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,SS,94,102,110,True,6819,6819,198,True,-13.859375,-13.859375,0.0,111
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,OO,104,113,121,True,8123,8123,198,True,17.84375,17.84375,0.0,122
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,OS,104,113,121,True,8123,16224,198,True,-24.03125,-24.03125,0.0,122
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,SO,104,113,121,True,16224,8123,198,True,-8.71875,-8.71875,0.0,122
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,SS,104,113,121,True,16224,16224,198,True,-16.390625,-16.390625,0.0,122
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,OO,100,108,116,True,42054,42054,198,True,16.756591796875,16.756591796875,0.0,117
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,OS,100,110,118,True,42054,24230,198,True,-20.40625,-20.40625,0.0,119
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SO,102,110,118,True,24230,42054,198,True,-15.5703125,-15.5703125,0.0,119
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SS,102,112,120,True,24230,24230,198,True,-10.65625,-10.65625,0.0,121
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OO,98,106,114,True,48867,48867,198,True,16.703125,16.703125,0.0,115
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OS,98,107,115,True,48867,45059,198,True,-20.65625,-20.65625,0.0,116
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SO,99,107,115,True,45059,48867,198,True,-16.453125,-16.453125,0.0,116
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SS,99,108,116,True,45059,45059,198,True,1.125,1.125,0.0,117
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OO,97,106,114,True,517,517,198,True,15.796875,15.796875,0.0,115
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OS,97,107,115,True,517,4448,198,True,-21.75,-21.75,0.0,116
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SO,98,107,115,True,4448,517,198,True,-17.359375,-17.359375,0.0,116
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SS,98,108,116,True,4448,4448,198,True,-15.998046875,-15.998046875,0.0,117
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OO,111,120,128,True,3179,3179,198,True,17.171875,17.171875,0.0,129
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OS,111,126,134,True,3179,2338,198,True,-22.8125,-22.8125,0.0,135
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SO,117,126,134,True,2338,3179,198,True,-16.0703125,-16.0703125,0.0,135
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SS,117,132,140,True,2338,2338,198,True,-17.15234375,-17.15234375,0.0,141
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OO,102,110,118,True,1319,1319,198,True,14.328125,14.328125,0.0,119
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OS,102,111,119,True,1319,10320,198,True,-21.25,-21.25,0.0,120
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SO,103,111,119,True,10320,1319,198,True,-18.25,-18.25,0.0,120
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SS,103,112,120,True,10320,10320,198,True,-11.84375,-11.84375,0.0,121
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OO,107,115,123,True,61952,61952,198,True,16.9462890625,16.9462890625,0.0,124
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OS,107,117,125,True,61952,55637,198,True,-21.4375,-21.4375,0.0,126
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SO,109,117,125,True,55637,61952,198,True,-18.09375,-18.09375,0.0,126
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SS,109,119,127,True,55637,55637,198,True,11.75,11.75,0.0,128
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OO,102,111,119,True,37652,37652,198,True,18.125,18.125,0.0,120
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OS,102,110,118,True,37652,16245,198,True,-19.96875,-19.96875,0.0,119
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SO,101,110,118,True,16245,37652,198,True,-0.375,-0.375,0.0,119
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SS,101,109,117,True,16245,16245,198,True,-5.3125,-5.3125,0.0,118
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OO,114,123,131,True,3482,3482,198,True,15.30078125,15.30078125,0.0,132
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OS,114,124,132,True,3482,5866,198,True,-22.65625,-22.65625,0.0,133
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SO,115,124,132,True,5866,3482,198,True,-13.84375,-13.84375,0.0,133
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SS,115,125,133,True,5866,5866,198,True,-19.0625,-19.0625,0.0,134
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OO,97,105,113,True,33584,33584,198,True,16.5234375,16.5234375,0.0,114
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OS,97,110,118,True,33584,56465,198,True,-21.875,-21.875,0.0,119
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SO,102,110,118,True,56465,33584,198,True,-19.25,-19.25,0.0,119
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SS,102,115,123,True,56465,56465,198,True,15.32421875,15.32421875,0.0,124
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OO,106,116,124,True,2897,2897,198,True,15.44921875,15.44921875,0.0,125
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OS,106,114,122,True,2897,59950,198,True,-21.375,-21.375,0.0,123
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SO,104,114,122,True,59950,2897,198,True,-19.328125,-19.328125,0.0,123
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SS,104,112,120,True,59950,59950,198,True,-14.75,-14.75,0.0,121
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OO,110,119,127,True,19847,19847,198,True,18.203125,18.203125,0.0,128
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OS,110,119,127,True,19847,19056,198,True,-22.25,-22.25,0.0,128
